model,conversation_number,turn_number,question,expected_resolved,actual_resolved,expected_answer,actual_answer,res_Semantic Similarity,res_Token-F1,res_Entity-F1,res_Token Overlap,ans_Entity-F1,ans_Token-F1,ans_Cosine Similarity,ans_Semantic Similarity,ans_Answer Relevance,ans_Hallucination,ans_Faithfulness,ans_Completeness,ans_Key Info,ans_Exact Match,Latency (s)
reranking_bge_mistral_v02,1,1,What master programs are available for computer science background?,What master programs are available for computer science background?,What master programs are available for computer science background?,"1. Applied Research in Computer Science M.Sc.
2. Artificial Intelligence and Robotics M.Sc.
3. Computer Science M.Sc.","Here are the master's degree programs we offer in the field of computer science:

1. Artificial Intelligence and Robotics M.Sc.
2. Applied Research in Computer Science M.Sc.
3. Computer Science M.Sc.",1.0,1.0,1.0,1.0,0.8235294117647058,0.7027027027027027,0.7828854322433472,0.7828854322433472,0.6784089207649231,0.3,0.659838755607605,1.0,1.0,0.0,1.952280044555664
reranking_bge_mistral_v02,1,2,what are the addmission requirements for the 1st program,What are the admission requirements for the Applied Research in Computer Science M.Sc.?,What are the admission requirements for the Artificial Intelligence and Robotics M.Sc. program?,"Academic requirements: Bachelor’s degree or similar in computer science, media informatics, mobile computing or business information systems or a comparable study program from an accredited university, at least 210 ECTS (European Credit Transfer System) or equivalent (depending on home country); minimum grade 2,5 according to the German grading system (75%). Accredited universities are those that are listed in Anabin with status H+. Graduates from mechanical engineering, civil engineering, electronics & communications engineering or math / physics are not eligible. Above-average grades in object-oriented programming, software engineering, computer networks, and databases. Applicants with less than 210 credits (ECTS (European Credit Transfer System)) can be accepted but must gain the missing credits through an internship (at least 23 weeks) or attending appropriate modules at Hof University. For both alternatives, please calculate an additional (fourth) semester. See also the information about the application process for further requirements.

Language requirements:
- Prove your proficiency in English: TOEFL minimum 90 or IELTS 6.5 or above.
- Proof of basic language skills in German, demonstrated by official test score documents – minimum level A1.","The admission requirements for the Artificial Intelligence and Robotics M. Sc. program include having a Bachelor's degree in computer science or in an engineering or natural science course of study that provides a basic knowledge of information technology. Alternatively, a Bachelor's degree with 210 credits and a final grade of at least 2.5 is also acceptable (for fewer than 210 credits, an additional module will be offered). Students who earned their first degree outside Germany must have their documents verified by Uni-Assist e. V. prior to applying to Hof University, and it is recommended they send their documents at least 4 weeks before the application deadline. Proof of English language proficiency is required through either a TOEFL score of at least 90 or an IELTS score of 6.5 or higher. Additionally, applicants must demonstrate basic skills in German, which can be demonstrated through official test score documents with a minimum level of A1.",0.7849260568618774,0.5,0.4210526315789474,0.3333333333333333,0.42774566473988435,0.41935483870967744,0.7675334215164185,0.7675334215164185,0.5341747999191284,0.5131578947368421,0.5991186317644621,0.3,0.525,0.0,6.985657453536987
reranking_bge_mistral_v02,1,3,What's the application deadline for it?,What is the application deadline for the Applied Research in Computer Science M.Sc.?,What is the application deadline for the Artificial Intelligence and Robotics M.Sc. program?,"The application deadlines for the Applied Research in Computer Science M. Sc. are as follows:
- Winter-semester: April 15 - May 31
- Summer-semester: November 5 - November 30",The application period for the Artificial Intelligence and Robotics M. Sc. program at Hof University is from November 5 to November 30.,0.8255448341369629,0.5,0.4210526315789474,0.3333333333333333,0.3333333333333333,0.31818181818181823,0.6298065185546875,0.6298065185546875,0.6022281050682068,0.6,0.491922607421875,0.3333333333333333,0.38636363636363635,0.0,2.775859832763672
reranking_bge_mistral_v02,1,4,is there any tuition fee for this program?,What is the tuition fee for the Applied Research in Computer Science M.Sc.?,What is the tuition fee for the Artificial Intelligence and Robotics M.Sc. program?,There are no tuition fees for the Applied Research in Computer Science M. Sc.,The Artificial Intelligence and Robotics M. Sc. program does not have tuition fees.,0.8299120664596558,0.5,0.35294117647058826,0.3333333333333333,0.23529411764705882,0.29629629629629634,0.7514609694480896,0.7514609694480896,0.6013264656066895,0.75,0.4505843877792358,0.5,0.16666666666666666,0.0,1.8844125270843506
reranking_bge_mistral_v02,1,5,Do I need health insurance to admit this program?,Is health insurance mandatory?,Is health insurance mandatory for the Artificial Intelligence and Robotics M.Sc. program?,"Yes, health insurance is mandatory. For enrollment at Hof University, you are legally required to have a valid health insurance.",There is no explicit mention of whether health insurance is mandatory for the Artificial Intelligence and Robotics M. Sc. program in the given context. It would be best to check with Hof University's admissions office for this specific requirement.,0.6724504232406616,0.375,0.5714285714285715,0.23076923076923078,0.3333333333333333,0.2181818181818182,0.6052499413490295,0.6052499413490295,0.6116923093795776,0.75,0.35288997888565066,0.0,0.5,0.0,3.2690157890319824
reranking_bge_mistral_v02,1,6,what are the addmission requirements for the 2nd program,What are the admission requirements for the Artificial Intelligence and Robotics M.Sc.?,What are the admission requirements for the Applied Research in Computer Science M.Sc. program?,"Academic requirements include a bachelor's degree in computer science or another engineering or natural science field providing adequate IT basics. The degree should have 210 credits and a minimum final grade of 2.5; otherwise, an additional module is offered. International applicants must submit their documents to Uni-Assist e. V. in advance and send them to uni-assist e. V. at least four weeks before the application deadline. Additionally, proof of English language proficiency through tests like TOEFL (minimum score 90) or IELTS (score of 6.5 or higher). Knowledge of German at least at level A1, demonstrated by official test scores, is also required.","The admission requirements for the Applied Research in Computer Science M. Sc. program include the following:

Academic requirements:
- Bachelor’s degree or similar in computer science, media informatics, mobile computing or business information systems or a comparable study program from an accredited university, at least 210 ECTS (European Credit Transfer System) or equivalent (depending on home country); minimum grade 2,5 according to the German grading system (75%)
- Graduates from mechanical engineering, civil engineering, electronics & communications engineering or math / physics are not eligible
- Above-average grades in object-oriented programming, software engineering, computer networks and databases
- Students with less than 210 credits (ECTS (European Credit Transfer System)) can be accepted but have to gain the missing credits by either doing an internship (at least 23 weeks) or attending appropriate modules at Hof University; this would require an additional (fourth) semester

Language requirements:
- Proof of proficiency in English through either a TOEFL minimum score of 90 or an IELTS score of 6.5 or higher
- Proficiency in German language, proven by official",0.7572906017303467,0.4999999999999999,0.4210526315789474,0.3333333333333333,0.3783783783783784,0.3349282296650718,0.6741964221000671,0.6741963624954224,0.5467907190322876,0.6989247311827957,0.40529133565964237,0.0,0.6388888888888888,0.0,8.00095009803772
reranking_bge_mistral_v02,1,7,What's the application deadline for it?,What is the application deadline for the Artificial Intelligence and Robotics M.Sc.?,What is the application deadline for the Applied Research in Computer Science M.Sc. program?,The application period for the Artificial Intelligence and Robotics M. Sc. is from November 5 to November 30.,"The application deadlines for the Applied Research in Computer Science M. Sc. program at Hof University are as follows:

Winter-semester: April 15 - May 31
Summer-semester: November 5 - November 30",0.80134117603302,0.4999999999999999,0.4210526315789474,0.3333333333333333,0.3333333333333333,0.3181818181818182,0.5941683053970337,0.5941683053970337,0.6594434976577759,0.76,0.34350058994293214,0.3333333333333333,0.75,0.0,3.4784388542175293
reranking_bge_mistral_v02,1,8,tuition fee for this program?,What is the tuition fee for the Artificial Intelligence and Robotics M.Sc.?,tuition fee for this program?,Artificial Intelligence and Robotics M. Sc. has no tuition fees.,"To provide an accurate answer, I would need to know which specific program you are asking about. Some graduate programs at Hof University have tuition fees while others do not. For example, the Digitalization and Innovation M. B. A., as well as the Operational Excellence M. B. A. and Engineering program, each have a tuition fee of 3,300 € per semester. However, many other master's programs do not have tuition fees. For more detailed information regarding your chosen program, it is recommended to contact the Hof University Admissions Office.",0.6344207525253296,0.37499999999999994,0.22222222222222224,0.23076923076923078,0.046511627906976744,0.09876543209876544,0.396709680557251,0.3967096209526062,0.4959329068660736,0.972972972972973,0.08745003229862934,0.3333333333333333,0.0,0.0,4.318750619888306
reranking_bge_mistral_v02,1,9,What is the teaching language for this program?,What is the teaching language for the Artificial Intelligence and Robotics M.Sc.?,What is the teaching language for this program?,The teaching language for the Artificial Intelligence and Robotics M. Sc. is English.,"To provide an accurate response, I would need to know which specific program at Hof University you are inquiring about. Here is some information regarding the teaching languages for various programs offered:

* International Project Management M. Eng./M. A.: German
* Computer Science (B. Sc.): German
* Digital Business Management (M. Sc.): German, partly English
* Computer Science M. Sc.: German
* General Management M. B. A.: English

If you did not find the information you were looking for above, please feel free to ask for more details or contact Hof University's admissions office for further assistance.",0.6210334300994873,0.631578947368421,0.5,0.46153846153846156,0.10909090909090909,0.11904761904761905,0.38667726516723633,0.38667720556259155,0.38206541538238525,0.9347826086956522,0.09690065850382265,0.3333333333333333,0.3333333333333333,0.0,7.212024688720703
reranking_bge_mistral_v02,1,10,What is the teaching language for Applied Research in Computer Science M.Sc?,What is the teaching language for the Applied Research in Computer Science M.Sc.?,What is the teaching language for Applied Research in Computer Science M.Sc?,The teaching language for the Applied Research in Computer Science M. Sc. is English.,The Applied Research in Computer Science Master's program at Hof University is taught in English.,0.9953539967536926,0.9166666666666666,1.0,0.8461538461538461,0.4799999999999999,0.5925925925925927,0.7215964794158936,0.7215965390205383,0.6657607555389404,0.5714285714285714,0.5457814727510726,0.3333333333333333,0.8571428571428571,0.0,3.978240966796875
reranking_bge_mistral_v02,1,11,Is there any schoolarship available for master students?,Are there any scholarships available for master students?,Is there any schoolarship available for master students?,"Yes, Hof University offers scholarships for senior students, which includes master's degree students. These scholarships are funded by the Bavarian Ministry of Science, Research and the Arts, the DAAD (STIBET III), and exclusively for Graduate School students, the Hof University Graduate School. However, it is important to note that these scholarships are only available after you are officially enrolled at Hof University. Applications for these scholarships typically have specific deadlines; for summer semester applications, they are due approximately by the end of April, and for winter semester applications, by the end of October. For detailed application procedures and further information, contact the admissions office.","Yes, Hof University offers various scholarships for master students. These include the Hof Scholarships for International Students, the DAAD Scholarships, and the Bavarian Elite Scholarships. The eligibility criteria, application deadlines, and selection process may differ among these scholarship programs. It is recommended to carefully review the respective websites and contact the Hof University Admissions Office for more detailed information and guidance on the application procedure. Additionally, some departments or faculties might offer departmental scholarships or grants; it would be best to reach out to them directly for further information.",0.7676486968994141,0.75,0.6,0.6,0.3564356435643564,0.30882352941176466,0.9425427317619324,0.9425426721572876,0.6352346539497375,0.6538461538461539,0.5847093765552227,0.6,0.3125,0.0,6.344461679458618
reranking_bge_mistral_v02,1,12,What is the rent amount in that area?,What is the rent amount in that area?,What is the rent amount in that area?,"The typical rent range in Hof for student accommodations is 350€ - 550€ per month, which includes costs for rent, water, energy, broadcast fee, and internet.
","The typical rent for students in Hof ranges from 350€ to 550€ per month. This includes costs for rent, water, energy, broadcast fee, and internet.",1.0,1.0,1.0,1.0,0.8000000000000002,0.7346938775510204,0.9764503240585327,0.9764505624771118,0.49201732873916626,0.2,0.8705802249908448,1.0,1.0,0.0,4.071713924407959
reranking_bge_mistral_v02,2,1,I'm looking for master programs are available for Management background without tuition fee,I'm looking for master programs are available for Management background without tuition fee,I'm looking for master programs are available for Management background without tuition fee,"1. AI-Driven Supply Chain Management (M.Sc.)
2. Applied Psychology M.Sc.
3. Digital Business Management (M.Sc.)
4. Global Management M.A.
5. Human Resource Management and Labour Law LL.M./M.A.
6. Marketing Management M.Sc.
7. Supply Chain Management M.Sc.","Here are some master programs we offer that may suit your management background:
1. AI-Driven Supply Chain Management (M.Sc.)
2. Applied Psychology M.Sc.
3. Digital Business Management (M.Sc.)
4. Global Management M.A.
5. Human Resource Management and Labour Law LL.M./M.A.
6. Marketing Management M.Sc.
7. Supply Chain Management M.Sc.",1.0,1.0,1.0,1.0,0.923076923076923,0.8125000000000001,0.8660778403282166,0.8660777807235718,0.5042803287506104,0.14285714285714285,0.860716826575143,1.0,1.0,0.0,3.1042544841766357
