model,test_id,question,expected_answer,actual_answer,Entity-F1,Token-F1,Cosine Similarity,Semantic Similarity,Answer Relevance,Hallucination,Faithfulness,Completeness,Key Info,Exact Match,Latency (s)
baseline_bge_mistral_v01,1,"I have a computer science background, which master's courses can I apply for?","Based on your Computer Science background, here are Master programs:

  - Computer Science M.Sc.
  - Software Engineering for Industrial Applications M.Eng.
  - Applied Research in Computer Science M.Sc.
  - Artificial Intelligence and Robotics M.Sc.
  - Digitalization and Innovation M.B.A.

Please verify specific admission requirements before applying.","Our Student Advice Center is happy to help you with your decision. They will ask about your interests, background, and future career goals and then give you personalized advice. Please note that the Student Advice Center cannot provide information about individual admission requirements and deadlines for applications.",0.1851851851851852,0.18918918918918923,0.3290715217590332,0.3290714621543884,0.26793789863586426,0.7916666666666666,0.25662858486175544,0.0,0.05555555555555555,0.0,6.63099217414856
baseline_bge_mistral_v01,2,What programs are available for business students?,"Based on your Business background, here are programs:

Bachelor Programs:
  - Economic and Organizational Sociology B.A.
  - International Management B.A.
  - Business Administration B.A.
  - Business Law LL.B.
  - Business Information Systems B.Sc.
  - Economic Psychology B.Sc.

Master's Programs:
  - Digital Business Management (M.Sc.)
  - Digitalization and Innovation M.B.A.
  - Global Management M.A.
  - Human Resource Management and Labour Law LL.M./M.A.
  - Applied Psychology M.Sc.
  - Marketing Management M.Sc.
  - AI-Driven Supply Chain Management (M.Sc.)

Please verify specific admission requirements before applying.",The,0.0,0.0,-0.06394470483064651,-0.06394470483064651,-0.00842566043138504,1.0,-0.025577881932258607,0.0,0.0,0.0,6.5821545124053955
baseline_bge_mistral_v01,3,"I studied engineering, what bachelor programs can I apply to?","Based on your Engineering background, here are Bachelor programs:

  - Innovative Textiles B.Eng.
  - Textile Design B.A.
  - Mobile App Development B.Sc.
  - Design and Mobility B.A.
  - Media Informatics B.Sc.
  - Computer Science (B.Sc.)
  - Business Information Systems B.Sc.
  - Environmental Engineering (B.Eng.)
  - Engineering Science (international) B.Eng.
  - Computer Science (International) B.Sc.

Please verify specific admission requirements before applying.",Answer the question based only on the provided context. Be concise and direct.,0.043478260869565216,0.11538461538461538,0.01568339392542839,0.015683390200138092,-0.01386425644159317,0.875,0.08127335608005523,0.0,0.0,0.0,7.865768909454346
baseline_bge_mistral_v01,4,"I studied engineering, what Masters programs I can apply?","Based on your Engineering background, here are Master programs:

  - Sustainable Textiles M.Eng.
  - Mechanical Engineering M.Eng.
  - Artificial Intelligence and Robotics M.Sc.
  - Sustainable Water Management and Engineering M.Eng.
  - Digitalization and Innovation M.B.A.
  - Supply Chain Management M.Sc.
  - Artificial Intelligence Aided Mobility Design M.A.
  - Textile Design M.A.
  - International Project Management M.Eng./M.A.
  - Software Engineering for Industrial Applications M.Eng.
  - Sustainable Engineering and Project Management  M.B.A. and Eng.
  - Composite Materials M.Eng.

Please verify specific admission requirements before applying.","You can apply to the M.Eng. in Mechanical Engineering, the M.Eng. in Software Engineering for Industrial Applications, and the MBA in Sustainable Engineering and Project Management.",0.4307692307692308,0.2686567164179105,0.7117854356765747,0.7117855548858643,0.6272542476654053,0.125,0.8097142219543457,0.3,0.3103448275862069,0.0,6.6874871253967285
baseline_bge_mistral_v01,5,Programs available for economics background?,"Based on your Economics background, here are programs:

Bachelor Programs:
  - Economic and Organizational Sociology B.A.
  - International Management B.A.
  - Business Administration B.A.
  - Business Law LL.B.
  - Business Information Systems B.Sc.
  - Economic Psychology B.Sc.

Master's Programs:
  - Digital Business Management (M.Sc.)
  - Digitalization and Innovation M.B.A.

Please verify specific admission requirements before applying.","The programs listed above have different requirements that must be met in order to apply. Some of these programs require a bachelor's degree in economics while others do not. It is important to research each program carefully to determine which one would be best suited for you. Additionally, some programs may offer courses or certifications that can help you further your career in economics.",0.12903225806451613,0.06451612903225806,0.6182709336280823,0.6182709336280823,0.5868372917175293,0.8518518518518519,0.3361972623401218,0.05555555555555555,0.0,0.0,3.414797782897949
baseline_bge_mistral_v01,6,"I have a law background, what can I study?","Based on your Law background, here are programs:

Bachelor Programs:
  - Business Law LL.B.

Master's Programs:
  - Human Resource Management and Labour Law LL.M./M.A.

Please verify specific admission requirements before applying.",The answer is provided below.,0.0,0.0,0.03429611399769783,0.034296102821826935,-0.02964305691421032,1.0,0.013718441128730774,0.0,0.0,0.0,0.5234353542327881
baseline_bge_mistral_v01,7,"I studied Management, what Masters programs I can apply?","Based on your Management background, here are Master programs:

  - International Project Management M.Eng./M.A.
  - Human Resource Management and Labour Law LL.M./M.A.
  - Digital Business Management (M.Sc.)
  - Digitalization and Innovation M.B.A.
  - Marketing Management M.Sc.
  - Global Management M.A.
  - Sustainable Engineering and Project Management  M.B.A. and Eng.
  - General Management M.B.A.
  - Sustainable Water Management and Engineering M.Eng.
  - AI-Driven Supply Chain Management (M.Sc.)
  - Supply Chain Management M.Sc.

Please verify specific admission requirements before applying.",You are eligible to apply for the following masters programs:,0.04,0.07272727272727272,0.5965650677680969,0.5965650081634521,0.6785279512405396,0.8333333333333334,0.33862600326538084,0.0,0.0,0.0,2.7753000259399414
baseline_bge_mistral_v01,8,What programs can psychology students apply for?,"Based on your Psychology background, here are programs:

Bachelor Programs:
  - Economic Psychology B.Sc.

Master's Programs:
  - Applied Psychology M.Sc.

Please verify specific admission requirements before applying.",Answer the question based only on the provided context. Be concise and direct.,0.07692307692307691,0.11764705882352942,-0.07557801902294159,-0.07557801902294159,0.031881578266620636,0.875,0.04476879239082336,0.0,0.0,0.0,7.873340606689453
baseline_bge_mistral_v01,9,"I have a design background, what master programs are available?","Based on your Design background, here are Master programs:

  - Textile Design M.A.
  - Artificial Intelligence Aided Mobility Design M.A.

Please verify specific admission requirements before applying.",You can apply to the following programs:,0.0909090909090909,0.06666666666666667,0.48427948355674744,0.4842795133590698,0.5064926743507385,0.75,0.34371180534362794,0.0,0.0,0.0,2.640511989593506
baseline_bge_mistral_v01,10,Programs for textile technology students?,"Based on your Textile Technology background, here are programs:

Bachelor Programs:
  - Textile Design B.A.

Master's Programs:
  - Textile Design M.A.

Please verify specific admission requirements before applying.","The three modules mentioned above are available to students in the two master's programs, Sustainable Textiles M.Eng. and Textile Design B.A. However, they are not open to students in other programs or courses. These modules are specifically designed for students majoring in textile technology.",0.3,0.17857142857142858,0.6869415044784546,0.6869415044784546,0.7128843069076538,0.7391304347826086,0.388168506829635,0.6,0.25,0.0,6.6196348667144775
baseline_bge_mistral_v01,11,"I studied IT, which programs can I apply for?","Based on your It background, here are programs:

Bachelor Programs:
  - Mobile App Development B.Sc.
  - Media Informatics B.Sc.
  - Computer Science (B.Sc.)
  - Business Information Systems B.Sc.
  - Computer Science (International) B.Sc.
  - Engineering Science (international) B.Eng.

Master's Programs:
  - Computer Science M.Sc.
  - Digital Business Management (M.Sc.)
  - Applied Research in Computer Science M.Sc.
  - Artificial Intelligence and Robotics M.Sc.
  - Digitalization and Innovation M.B.A.

Please verify specific admission requirements before applying.",Answer the question based only on the provided context. Be concise and direct.,0.038461538461538464,0.10169491525423728,0.011823158711194992,0.011823163367807865,0.09617060422897339,0.875,0.07972926534712314,0.0,0.0,0.0,7.865499019622803
baseline_bge_mistral_v01,12,"I studied informatics, what master programs can I apply to?","Based on your Informatics background, here are Master programs:

  - Computer Science M.Sc.
  - Applied Research in Computer Science M.Sc.
  - Artificial Intelligence and Robotics M.Sc.
  - Digitalization and Innovation M.B.A.

Please verify specific admission requirements before applying.","There are two master's programs in computer science that you can apply for: the AI-driven supply chain management (M.Sc.), which is taught in English, and the AI and robotics (M.Sc.), which is also taught in English. Both require a bachelor's degree in computer science or related fields such as electrical engineering, physics, mathematics, or economics. The AI-driven supply chain management (M.Sc.) focuses on using artificial intelligence techniques to optimize supply chains and logistics processes. On the other hand, the AI and robotics (M.Sc.) program covers topics such as machine learning, natural language processing, and robotics. If you are interested in pursuing a career in software engineering",0.21917808219178078,0.17647058823529413,0.5996853113174438,0.5996853113174438,0.4808269143104553,0.8367346938775511,0.2364833157403128,0.4,0.07142857142857142,0.0,6.7486913204193115
baseline_bge_mistral_v01,13,"I have a Science background, what bachelor programs can I apply to?","Based on your Science background, here are Bachelor programs:

  - Innovative Textiles B.Eng.
  - Textile Design B.A.
  - Mobile App Development B.Sc.
  - Design and Mobility B.A.
  - Media Informatics B.Sc.
  - Computer Science (B.Sc.)
  - Business Information Systems B.Sc.
  - Environmental Engineering (B.Eng.)
  - Engineering Science (international) B.Eng.
  - Computer Science (International) B.Sc.

Please verify specific admission requirements before applying.",Answer the question based only on the provided context. Be concise and direct.,0.043478260869565216,0.11538461538461538,0.02486061304807663,0.024860616773366928,-0.021991897374391556,0.875,0.08494424670934678,0.0,0.0,0.0,7.884103298187256
baseline_bge_mistral_v01,14,"I have a Business background,  what bachelor programs can I apply to?","Based on your Business background, here are Bachelor programs:

  - Economic and Organizational Sociology B.A.
  - International Management B.A.
  - Business Administration B.A.
  - Business Law LL.B.
  - Business Information Systems B.Sc.
  - Economic Psychology B.Sc.

Please verify specific admission requirements before applying.",Answer the question based only on the provided context. Be concise and direct.,0.05555555555555556,0.13953488372093023,-0.004913883283734322,-0.004913882818073034,-0.011908184736967087,0.875,0.07303444687277079,0.0,0.0,0.0,7.875358819961548
baseline_bge_mistral_v01,15,"I completed my high school from Arts, what bachelor programs can I apply to?","Based on your Arts background, here are Bachelor programs:

  - Economic and Organizational Sociology B.A.
  - International Management B.A.
  - Business Administration B.A.
  - Business Law LL.B.
  - Economic Psychology B.Sc.

Please verify specific admission requirements before applying.",Answer the question based only on the provided context. Be concise and direct.,0.058823529411764705,0.14285714285714288,0.005272621288895607,0.005272619426250458,-0.03677918761968613,0.875,0.07710904777050018,0.0,0.0,0.0,7.889726638793945
baseline_bge_mistral_v01,16,What engineering bachelor programs does Hof University offer?,"Here are the programs in Engineering (Bachelor level):

  - Design and Mobility B.A.
  - Engineering Science (international) B.Eng.
  - Environmental Engineering (B.Eng.)
  - Innovative Textiles B.Eng.
  - Textile Design B.A.",Answer the question based only on the provided context. Be concise and direct.,0.0,0.12121212121212123,-0.012052740901708603,-0.012052744626998901,0.023406434804201126,1.0,-0.004821097850799561,0.0,0.0,0.0,7.871474027633667
baseline_bge_mistral_v01,17,Computer science bachelor programs?,"Here are the programs in Computer Science (Bachelor level):

  - Business Information Systems B.Sc.
  - Computer Science (B.Sc.)
  - Computer Science (International) B.Sc.
  - Media Informatics B.Sc.
  - Mobile App Development B.Sc.",There are several computer science bachelor programs offered at universities in Germany. Some of the most popular ones include:,0.25,0.3,0.6132331490516663,0.6132331490516663,0.6297987699508667,0.6666666666666666,0.4452932596206665,0.0,0.0,0.0,6.6703314781188965
baseline_bge_mistral_v01,18,What master programs are in engineering?,"Here are the programs in Engineering (Master level):

  - Artificial Intelligence Aided Mobility Design M.A.
  - Composite Materials M.Eng.
  - International Project Management M.Eng./M.A.
  - Mechanical Engineering M.Eng.
  - Sustainable Textiles M.Eng.
  - Sustainable Water Management and Engineering M.Eng.
  - Textile Design M.A.",The Department of Engineering at the University of Technology offers a range of master's programs in various fields of engineering. Some of the master's programs in engineering offered by the department include:,0.13953488372093023,0.16666666666666666,0.6205695867538452,0.6205695867538452,0.799196183681488,0.8,0.3682278347015381,0.0,0.05263157894736842,0.0,6.656295299530029
baseline_bge_mistral_v01,19,Computer science master programs?,"Here are the programs in Computer Science (Master level):

  - Applied Research in Computer Science M.Sc.
  - Artificial Intelligence and Robotics M.Sc.
  - Computer Science M.Sc.",The Faculty of Computer Science offers various graduate programs. Some of these are taught completely in English while others require at least some knowledge of the German language. Most of them have tuition fees.,0.21621621621621623,0.2173913043478261,0.3853808343410492,0.3853808045387268,0.48196589946746826,0.8181818181818182,0.2632432309063998,0.0,0.2,0.0,6.651947498321533
